PartitionKey,RowKey,Timestamp,definition
"noun:01,2,04,2,18,21,004,301,",mandragora,2016-01-30T03:32:59.563Z, a genus of stemless herbs of the family Solanaceae  
"noun:01,2,04,2,18,21,004,302,",nicandra,2016-01-30T03:33:00.134Z, sturdy annual of Peru  
"noun:01,2,04,2,18,21,004,303,",nicotiana,2016-01-30T03:33:00.462Z, American and Asiatic aromatic herbs and shrubs with viscid foliage  
"noun:01,2,04,2,18,21,004,304,",genus nierembergia,2016-01-30T03:33:01.381Z, genus of tropical American erect or creeping herbs with solitary flowers  
"noun:01,2,04,2,18,21,004,305,",genus petunia,2016-01-30T03:33:02.114Z, annual or perennial herbs or shrubs of tropical South America  
"noun:01,2,04,2,18,21,004,306,",physalis,2016-01-30T03:33:02.899Z, ground cherries  
"noun:01,2,04,2,18,21,004,307,",salpichroa,2016-01-30T03:33:04.244Z, herbs of temperate North and South America: cock's eggs  
"noun:01,2,04,2,18,21,004,308,",genus salpiglossis,2016-01-30T03:33:04.646Z, small genus of herbs of the southern Andes having large showy flowers  
"noun:01,2,04,2,18,21,004,309,",genus schizanthus,2016-01-30T03:33:05.244Z, Chilean herbs with orchid-like flowers  
"noun:01,2,04,2,18,21,004,310,",scopolia,2016-01-30T03:33:05.578Z, genus of European perennial herbs yielding medicinal alkaloids  
"noun:01,2,04,2,18,21,004,311,",solandra,2016-01-30T03:33:06.098Z, shrubby climbers of tropical America  
"noun:01,2,04,2,18,21,004,312,",streptosolen,2016-01-30T03:33:06.398Z, one species: marmalade bush  
"noun:01,2,04,2,18,21,004,313,",genus verbena,2016-01-30T03:33:06.917Z, type genus of the Verbenaceae; genus of herbaceous perennials and subshrubs  
"noun:01,2,04,2,18,21,004,314,",avicennia,2016-01-30T03:33:07.440Z, small genus of tropical shrubs or trees  
"noun:01,2,04,2,18,21,004,315,",aegiceras,2016-01-30T03:33:08.033Z, a genus of herbs of the family Verbenaceae  
"noun:01,2,04,2,18,21,004,316,",tectona,2016-01-30T03:33:08.433Z, small genus of southeastern Asian tropics: teak  
"noun:01,2,04,2,18,21,004,317,",valeriana,2016-01-30T03:33:38.078Z, genus of widely distributed perennial herbs and some shrubs  
"noun:01,2,04,2,18,21,004,318,",valerianella,2016-01-30T03:33:38.679Z, genus of Old World annual herbs widely naturalized  
"noun:01,2,04,2,18,21,004,319,",centranthus,2016-01-30T03:33:39.278Z, genus of southern European herbs and subshrubs  
"noun:01,2,04,2,18,21,005,",rosid dicot genus,2016-01-30T03:13:56.827Z, a genus of dicotyledonous plants  
"noun:01,2,04,2,18,21,005,000,",connarus,2016-01-30T03:16:09.656Z, large genus of tropical trees and shrubs; type genus of the Connaraceae  
"noun:01,2,04,2,18,21,005,001,",arachis,2016-01-30T03:16:10.499Z, a genus of plants with pods that ripen underground (see peanut)  
"noun:01,2,04,2,18,21,005,002,",brya,2016-01-30T03:16:11.001Z, genus of prickly shrubs and small trees of the Caribbean region; source of a durable hardwood  
"noun:01,2,04,2,18,21,005,003,",centrolobium,2016-01-30T03:16:11.606Z, a genus of Centrolobium  
"noun:01,2,04,2,18,21,005,004,",coumarouna,2016-01-30T03:16:12.019Z, tropical American trees: tonka beans  
"noun:01,2,04,2,18,21,005,005,",hymenaea,2016-01-30T03:16:12.504Z, genus of tropical American timber trees  
"noun:01,2,04,2,18,21,005,006,",genus melilotus,2016-01-30T03:16:12.926Z, Old World herbs: the sweet clovers  
"noun:01,2,04,2,18,21,005,007,",swainsona,2016-01-30T03:16:13.601Z, a genus of Australian herbs and subshrubs: darling peas  
"noun:01,2,04,2,18,21,005,008,",trifolium,2016-01-30T03:16:14.165Z, any leguminous plant having leaves divided into three leaflets  
"noun:01,2,04,2,18,21,005,009,",genus mimosa,2016-01-30T03:16:15.947Z, genus of spiny woody shrubs or trees; named for their apparent imitation of animal sensitivity to light and heat and movement  
"noun:01,2,04,2,18,21,005,010,",genus acacia,2016-01-30T03:16:16.615Z," large genus of shrubs and trees and some woody vines of Central and South America, Africa, Australia and Polynesia: wattle; mimosa  "
"noun:01,2,04,2,18,21,005,011,",adenanthera,2016-01-30T03:16:19.031Z, small genus of trees of tropical Asia and Pacific areas  
"noun:01,2,04,2,18,21,005,012,",genus albizia,2016-01-30T03:16:19.416Z, large genus of unarmed trees and shrubs of Old World tropics  
"noun:01,2,04,2,18,21,005,013,",anadenanthera,2016-01-30T03:16:20.598Z, 2 species of tropical American shrubs or trees  
"noun:01,2,04,2,18,21,005,014,",genus calliandra,2016-01-30T03:16:20.862Z, genus of pinnate-leaved shrubs and small trees of tropical and subtropical North and South America and India and West Africa  
"noun:01,2,04,2,18,21,005,015,",enterolobium,2016-01-30T03:16:21.216Z, small genus of tropical American timber trees closely allied to genus Albizia  
"noun:01,2,04,2,18,21,005,016,",genus inga,2016-01-30T03:16:21.604Z, genus of tropical trees or shrubs  
"noun:01,2,04,2,18,21,005,017,",leucaena,2016-01-30T03:16:22.323Z, small genus of tropical evergreen trees or shrubs having pods like those of the acacia  
"noun:01,2,04,2,18,21,005,018,",lysiloma,2016-01-30T03:16:22.566Z, small genus of tropical American trees and shrubs with pinnate leaves and flat straight pods  
"noun:01,2,04,2,18,21,005,019,",parkia,2016-01-30T03:16:23.258Z, genus of tropical Old World trees: nitta trees  
"noun:01,2,04,2,18,21,005,020,",piptadenia,2016-01-30T03:16:23.884Z, tropical American trees and shrubs; often placed in other genera  
"noun:01,2,04,2,18,21,005,021,",pithecellobium,2016-01-30T03:16:24.079Z, thorny shrubs and trees of tropical and subtropical America and Asia  
"noun:01,2,04,2,18,21,005,022,",prosopis,2016-01-30T03:16:24.580Z, genus of tropical or subtropical branching shrubs or trees: mesquite  
"noun:01,2,04,2,18,21,005,023,",genus aralia,2016-01-30T03:16:53.254Z, type genus of Araliaceae; large widely distributed genus of shrubs and trees and vines: spikenard; Hercules'-club  
"noun:01,2,04,2,18,21,005,024,",hedera,2016-01-30T03:16:54.957Z, Old World woody vines  
"noun:01,2,04,2,18,21,005,025,",meryta,2016-01-30T03:16:55.271Z, small to medium evergreen dioecious trees of oceanic climates: puka  
"noun:01,2,04,2,18,21,005,026,",panax,2016-01-30T03:16:55.684Z, perennial herbs of eastern North America and Asia having aromatic tuberous roots: ginseng  
"noun:01,2,04,2,18,21,005,027,",schefflera,2016-01-30T03:16:56.454Z, large genus of shrubby and climbing tropical plants having showy digitately compound foliage  
"noun:01,2,04,2,18,21,005,028,",genus ayapana,2016-01-30T03:18:54.489Z, genus of tropical American herbs sometimes included in genus Eupatorium  
"noun:01,2,04,2,18,21,005,029,",circaea,2016-01-30T03:24:46.672Z, enchanter's nightshade  
"noun:01,2,04,2,18,21,005,030,",epilobium,2016-01-30T03:24:47.153Z, large widely distributed genus of herbs and subshrubs of especially western North America and Arctic areas  
"noun:01,2,04,2,18,21,005,031,",melastoma,2016-01-30T03:24:53.402Z, type genus of Melastomataceae; Asiatic shrubs with leathery leaves and large purple flowers followed by edible fleshy black berries  
"noun:01,2,04,2,18,21,005,032,",medinilla,2016-01-30T03:24:53.792Z, tropical Old World ornamental evergreen shrubs having fleshy leaves and large panicles of white pink flowers  
"noun:01,2,04,2,18,21,005,033,",rhexia,2016-01-30T03:24:54.108Z, deer grass  
"noun:01,2,04,2,18,21,005,034,",caesalpinia,2016-01-30T03:26:50.953Z, small spiny tropical trees or shrubs; includes the small genus or subgenus Poinciana  
"noun:01,2,04,2,18,21,005,035,",acrocarpus,2016-01-30T03:26:52.878Z, small genus of trees of Indonesia and Malaysia  
"noun:01,2,04,2,18,21,005,036,",bauhinia,2016-01-30T03:26:53.277Z," mountain ebony, orchid tree  "
"noun:01,2,04,2,18,21,005,037,",brachystegia,2016-01-30T03:26:53.952Z, small genus of tropical African timber trees having pale golden heartwood uniformly striped with dark brown or black:  
"noun:01,2,04,2,18,21,005,038,",genus cassia,2016-01-30T03:26:54.322Z, some genus Cassia species often classified as members of the genus Senna or genus Chamaecrista  
"noun:01,2,04,2,18,21,005,039,",ceratonia,2016-01-30T03:26:55.434Z, carobs  
"noun:01,2,04,2,18,21,005,040,",cercidium,2016-01-30T03:26:55.961Z, spiny shrubs or small trees sometimes placed in genus Parkinsonia: paloverde  
"noun:01,2,04,2,18,21,005,041,",chamaecrista,2016-01-30T03:26:56.370Z, genus of tropical herbs or subshrubs having sensitive leaves and suddenly dehiscing pods; some species placed in genus Cassia  
"noun:01,2,04,2,18,21,005,042,",delonix,2016-01-30T03:26:56.709Z, evergreen or deciduous trees of tropical Africa and India  
"noun:01,2,04,2,18,21,005,043,",gleditsia,2016-01-30T03:26:57.748Z, deciduous trees: honey locusts  
"noun:01,2,04,2,18,21,005,044,",gymnocladus,2016-01-30T03:26:58.375Z, small genus of deciduous trees of China and United States having paniculate flowers and thick pulpy pods  
"noun:01,2,04,2,18,21,005,045,",haematoxylum,2016-01-30T03:26:58.769Z, small genus of tropical American spiny bushy shrubs or trees  
"noun:01,2,04,2,18,21,005,046,",parkinsonia,2016-01-30T03:26:59.328Z, small genus of spiny shrubs or small trees  
"noun:01,2,04,2,18,21,005,047,",petteria,2016-01-30T03:26:59.799Z, one species: Dalmatian laburnum  
"noun:01,2,04,2,18,21,005,048,",poinciana,2016-01-30T03:27:00.306Z, small subgenus of ornamental tropical shrubs or trees; not recognized in some classifications  
"noun:01,2,04,2,18,21,005,049,",genus senna,2016-01-30T03:27:00.509Z, genus of shrubs and trees and herbs many of which are often classified as members of the genus Cassia  
"noun:01,2,04,2,18,21,005,050,",tamarindus,2016-01-30T03:27:01.999Z, widely cultivated tropical trees originally of Africa  
"noun:01,2,04,2,18,21,005,051,",genus amorpha,2016-01-30T03:27:02.712Z, American herbs or shrubs usually growing in dry sunny habitats on prairies and hillsides  
"noun:01,2,04,2,18,21,005,052,",amphicarpaea,2016-01-30T03:27:03.714Z, very small genus of twining vines of North America and Asia: hog peanut  
"noun:01,2,04,2,18,21,005,053,",anagyris,2016-01-30T03:27:04.035Z, very small genus of shrubs of southern Europe having backward curving seed pods  
"noun:01,2,04,2,18,21,005,054,",andira,2016-01-30T03:27:04.463Z, small genus of evergreen trees of tropical America and western Africa  
"noun:01,2,04,2,18,21,005,055,",anthyllis,2016-01-30T03:27:05.045Z, genus of Mediterranean herbs and shrubs  
"noun:01,2,04,2,18,21,005,056,",apios,2016-01-30T03:27:05.611Z, twining perennial North American plants  
"noun:01,2,04,2,18,21,005,057,",aspalathus,2016-01-30T03:27:05.986Z, genus of South African heathlike shrubs  
"noun:01,2,04,2,18,21,005,058,",astragalus,2016-01-30T03:27:06.399Z, large genus of annual or perennial herbs or shrubs of north temperate regions; largest genus in the family Leguminosae  
"noun:01,2,04,2,18,21,005,059,",baphia,2016-01-30T03:27:07.314Z, small genus of shrubs and lianas and trees of Africa and Madagascar  
"noun:01,2,04,2,18,21,005,060,",baptisia,2016-01-30T03:27:07.623Z, genus of North American plants with showy flowers and an inflated pod  
"noun:01,2,04,2,18,21,005,061,",butea,2016-01-30T03:27:08.328Z, genus of East Indian trees or shrubs: dhak  
"noun:01,2,04,2,18,21,005,062,",cajanus,2016-01-30T03:27:08.714Z, erect densely branched shrubby perennials of Old World tropics; naturalized in other warm regions  
"noun:01,2,04,2,18,21,005,063,",canavalia,2016-01-30T03:27:09.114Z, herbs or woody vines of mainly American tropics and subtropics  
"noun:01,2,04,2,18,21,005,064,",genus caragana,2016-01-30T03:27:09.582Z, large genus of Asiatic deciduous shrubs or small trees  
"noun:01,2,04,2,18,21,005,065,",castanospermum,2016-01-30T03:27:10.262Z, a rosid dicot genus of the subfamily Papilionoideae having one species: Moreton Bay chestnut  
"noun:01,2,04,2,18,21,005,066,",centrosema,2016-01-30T03:27:10.624Z, a genus of chiefly tropical American vines of the family Leguminosae having trifoliate leaves and large flowers  
"noun:01,2,04,2,18,21,005,067,",cercis,2016-01-30T03:27:11.038Z," deciduous shrubs and trees of eastern Asia, southern Europe and the United States  "
"noun:01,2,04,2,18,21,005,068,",chamaecytisus,2016-01-30T03:27:12.139Z, small late-flowering trees or subshrubs having yellow to red flowers and leathery or woody pods; often especially formerly included in genus Cytisus  
"noun:01,2,04,2,18,21,005,069,",chordospartium,2016-01-30T03:27:12.559Z, 2 species of small New Zealand trees: weeping tree broom; endangered  
"noun:01,2,04,2,18,21,005,070,",chorizema,2016-01-30T03:27:12.880Z, genus of Australian twining vines and small shrubs: flame peas  
"noun:01,2,04,2,18,21,005,071,",cicer,2016-01-30T03:27:13.414Z, chickpea plant; Asiatic herbs  
"noun:01,2,04,2,18,21,005,072,",cladrastis,2016-01-30T03:27:14.493Z, yellowwoods  
"noun:01,2,04,2,18,21,005,073,",genus clianthus,2016-01-30T03:27:14.927Z, genus of semi-prostrate Australasian shrubs or vines  
"noun:01,2,04,2,18,21,005,074,",clitoria,2016-01-30T03:27:15.492Z, genus of tropical shrubs or vines having pinnate leaves and large axillary flowers  
"noun:01,2,04,2,18,21,005,075,",codariocalyx,2016-01-30T03:27:16.082Z, used in some classifications for plants usually included in genus Desmodium  
"noun:01,2,04,2,18,21,005,076,",colutea,2016-01-30T03:27:16.498Z, small genus of Eurasian shrubs with yellow flowers and bladdery pods  
"noun:01,2,04,2,18,21,005,077,",genus coronilla,2016-01-30T03:27:16.906Z, genus of Old World shrubs and herbs  
"noun:01,2,04,2,18,21,005,078,",genus crotalaria,2016-01-30T03:27:17.477Z, large genus of herbs with simple leaves and racemes of yellow flowers; mainly of tropical Africa  
"noun:01,2,04,2,18,21,005,079,",cyamopsis,2016-01-30T03:27:18.277Z, small genus of annual usually hairy herbs of tropical Africa and Arabia  
"noun:01,2,04,2,18,21,005,080,",cytisus,2016-01-30T03:27:18.597Z, large genus of stiff or spiny evergreen or deciduous Old World shrubs: broom  
"noun:01,2,04,2,18,21,005,081,",dalbergia,2016-01-30T03:27:19.372Z, large genus of tropical trees having pinnate leaves and paniculate flowers and cultivated commercially for their dramatically grained and colored timbers  
"noun:01,2,04,2,18,21,005,082,",dalea,2016-01-30T03:27:23.588Z, indigo bush  
"noun:01,2,04,2,18,21,005,083,",daviesia,2016-01-30T03:27:24.209Z, genus of Australasian shrubs and subshrubs having small yellow or purple flowers followed by short triangular pods  
"noun:01,2,04,2,18,21,005,084,",genus derris,2016-01-30T03:27:24.509Z, genus of Old World tropical shrubs and woody vines  
"noun:01,2,04,2,18,21,005,085,",desmanthus,2016-01-30T03:27:25.207Z, genus of American herbs or shrubs with sensitive pinnate leaves and small whitish flowers  
"noun:01,2,04,2,18,21,005,086,",desmodium,2016-01-30T03:27:25.610Z, beggarweed; tick trefoil  
"noun:01,2,04,2,18,21,005,087,",dipogon,2016-01-30T03:27:26.149Z, one species: Australian pea  
"noun:01,2,04,2,18,21,005,088,",dolichos,2016-01-30T03:27:26.558Z, genus of chiefly tropical vines often placed in genera Dipogon or Lablab or Macrotyloma  
"noun:01,2,04,2,18,21,005,089,",genus erythrina,2016-01-30T03:27:26.851Z, genus of attractive tropical shrubs or trees with usually red flowers  
"noun:01,2,04,2,18,21,005,090,",galega,2016-01-30T03:27:28.167Z, small genus of Eurasian herbs: goat's rue  
"noun:01,2,04,2,18,21,005,091,",genus gastrolobium,2016-01-30T03:27:28.457Z, genus of Australian evergreen shrubs poisonous to livestock: poison bush  
"noun:01,2,04,2,18,21,005,092,",genista,2016-01-30T03:27:28.862Z, chiefly deciduous shrubs or small trees of Mediterranean area and western Asia: broom  
"noun:01,2,04,2,18,21,005,093,",geoffroea,2016-01-30T03:27:29.653Z, small genus of shrubs or small trees of tropical and subtropical America  
"noun:01,2,04,2,18,21,005,094,",genus gliricidia,2016-01-30T03:27:30.059Z, small genus of low-branching profusely flowering trees of tropical America  
"noun:01,2,04,2,18,21,005,095,",glycine,2016-01-30T03:27:30.497Z, genus of Asiatic erect or sprawling herbs: soya bean  
"noun:01,2,04,2,18,21,005,096,",glycyrrhiza,2016-01-30T03:27:30.945Z, sticky perennial Eurasian herbs  
"noun:01,2,04,2,18,21,005,097,",halimodendron,2016-01-30T03:27:31.704Z, one species: salt tree  
"noun:01,2,04,2,18,21,005,098,",hardenbergia,2016-01-30T03:27:32.107Z, small genus of Australian woody vines with small violet flowers; closely related to genus Kennedia  
"noun:01,2,04,2,18,21,005,099,",hedysarum,2016-01-30T03:27:32.347Z, genus of herbs of north temperate regions  
"noun:01,2,04,2,18,21,005,100,",hippocrepis,2016-01-30T03:27:32.881Z, species of Old World herbs or subshrubs: horseshoe vetch  
"noun:01,2,04,2,18,21,005,101,",genus hovea,2016-01-30T03:27:33.226Z, genus of Australian evergreen shrubs  
"noun:01,2,04,2,18,21,005,102,",indigofera,2016-01-30T03:27:33.515Z, genus of tropical herbs and shrubs having odd-pinnate leaves and spurred flowers in long racemes or spikes  
"noun:01,2,04,2,18,21,005,103,",jacksonia,2016-01-30T03:27:34.015Z, genus of yellow-flowered Australian unarmed or spiny shrubs without true leaves but having leaflike stems or branches  
"noun:01,2,04,2,18,21,005,104,",kennedia,2016-01-30T03:27:34.243Z, genus of Australian woody vines having showy red or purplish flowers  
